date,jobcountry,indeed_job_postings_index,variable,display_name
2020-09-24,US,73.33,total postings,Mechanical Engineering
2020-09-25,US,76.93,new postings,Mechanical Engineering
2020-09-25,US,73.39,total postings,Mechanical Engineering
2020-09-26,US,73.24,total postings,Mechanical Engineering
2020-09-26,US,75.89,new postings,Mechanical Engineering
2020-09-27,US,75.31,new postings,Mechanical Engineering
2020-09-27,US,73.18,total postings,Mechanical Engineering
2020-09-28,US,73.18,total postings,Mechanical Engineering
2020-09-28,US,75.02,new postings,Mechanical Engineering
2020-09-29,US,74.5,new postings,Mechanical Engineering
2020-09-29,US,73.18,total postings,Mechanical Engineering
2020-09-30,US,74.66,new postings,Mechanical Engineering
2020-09-30,US,73.21,total postings,Mechanical Engineering
2020-10-01,US,73.83,new postings,Mechanical Engineering
2020-10-01,US,73.18,total postings,Mechanical Engineering
2020-10-02,US,73.03,total postings,Mechanical Engineering
2020-10-02,US,72.93,new postings,Mechanical Engineering
2020-10-03,US,73.48,new postings,Mechanical Engineering
2020-10-03,US,73.13,total postings,Mechanical Engineering
2020-10-04,US,73.1,total postings,Mechanical Engineering
2020-10-04,US,73.98,new postings,Mechanical Engineering
2020-10-05,US,73.04,total postings,Mechanical Engineering
2020-10-05,US,74,new postings,Mechanical Engineering
2020-10-06,US,72.93,total postings,Mechanical Engineering
2020-10-06,US,74.81,new postings,Mechanical Engineering
2020-10-07,US,74.22,new postings,Mechanical Engineering
2020-10-07,US,72.75,total postings,Mechanical Engineering
2020-10-08,US,72.73,total postings,Mechanical Engineering
2020-10-08,US,73.92,new postings,Mechanical Engineering
2020-10-09,US,74.47,new postings,Mechanical Engineering
2020-10-09,US,72.62,total postings,Mechanical Engineering
2020-10-10,US,72.51,total postings,Mechanical Engineering
2020-10-10,US,74.91,new postings,Mechanical Engineering
2020-10-11,US,74.65,new postings,Mechanical Engineering
2020-10-11,US,72.45,total postings,Mechanical Engineering
2020-10-12,US,72.47,total postings,Mechanical Engineering
2020-10-12,US,74.73,new postings,Mechanical Engineering
2020-10-13,US,74.41,new postings,Mechanical Engineering
